
#U  J  Del_inter
-5.4550  -10.1000  0.0000
-5.4550  -10.0392  0.0000
-5.4550  -9.9784  0.0000
-5.4550  -9.9176  0.0000
-5.4550  -9.8568  0.0000
-5.4550  -9.7960  0.0000
-5.4550  -9.7352  0.0000
-5.4550  -9.6744  0.0000
-5.4550  -9.6136  0.0000
-5.4550  -9.5528  0.0000
-5.4550  -9.4920  0.0000
-5.4550  -9.4312  0.0000
-5.4550  -9.3704  0.0000
-5.4550  -9.3095  0.0000
-5.4550  -9.2487  0.0000
-5.4550  -9.1879  0.0000
-5.4550  -9.1271  0.0000
-5.4550  -9.0663  0.0000
-5.4550  -9.0055  0.0000
-5.4550  -8.9447  0.0000
-5.4550  -8.8839  0.0000
-5.4550  -8.8231  0.0000
-5.4550  -8.7623  0.0000
-5.4550  -8.7015  0.0000
-5.4550  -8.6407  0.0000
-5.4550  -8.5799  0.0000
-5.4550  -8.5191  0.0000
-5.4550  -8.4583  0.0000
-5.4550  -8.3975  0.0000
-5.4550  -8.3367  0.0000
-5.4550  -8.2759  0.0000
-5.4550  -8.2151  0.0000
-5.4550  -8.1543  0.0000
-5.4550  -8.0935  0.0000
-5.4550  -8.0327  0.0000
-5.4550  -7.9719  0.0000
-5.4550  -7.9111  0.0000
-5.4550  -7.8503  0.0000
-5.4550  -7.7894  0.0000
-5.4550  -7.7286  0.0000
-5.4550  -7.6678  0.0000
-5.4550  -7.6070  0.0000
-5.4550  -7.5462  0.0000
-5.4550  -7.4854  0.0000
-5.4550  -7.4246  0.0000
-5.4550  -7.3638  0.0000
-5.4550  -7.3030  0.0000
-5.4550  -7.2422  0.0000
-5.4550  -7.1814  0.0000
-5.4550  -7.1206  0.0000
-5.4550  -7.0598  0.0000
-5.4550  -6.9990  0.0000
-5.4550  -6.9382  0.0000
-5.4550  -6.8774  0.0000
-5.4550  -6.8166  0.0000
-5.4550  -6.7558  0.0000
-5.4550  -6.6950  0.0000
-5.4550  -6.6342  0.0000
-5.4550  -6.5734  0.0000
-5.4550  -6.5126  0.0000
-5.4550  -6.4518  0.0000
-5.4550  -6.3910  0.0000
-5.4550  -6.3302  0.0000
-5.4550  -6.2693  0.0000
-5.4550  -6.2085  0.0000
-5.4550  -6.1477  0.0000
-5.4550  -6.0869  0.0000
-5.4550  -6.0261  0.0000
-5.4550  -5.9653  0.0000
-5.4550  -5.9045  0.0000
-5.4550  -5.8437  0.0000
-5.4550  -5.7829  0.0000
-5.4550  -5.7221  0.0000
-5.4550  -5.6613  0.0000
-5.4550  -5.6005  0.0000
-5.4550  -5.5397  0.0000
-5.4550  -5.4789  0.0000
-5.4550  -5.4181  0.0000
-5.4550  -5.3573  0.0000
-5.4550  -5.2965  0.0000
-5.4550  -5.2357  0.0000
-5.4550  -5.1749  0.0000
-5.4550  -5.1141  0.0000
-5.4550  -5.0533  0.0000
-5.4550  -4.9925  0.0000
-5.4550  -4.9317  0.0000
-5.4550  -4.8709  0.0000
-5.4550  -4.8101  0.0000
-5.4550  -4.7492  0.0000
-5.4550  -4.6884  0.0000
-5.4550  -4.6276  0.0000
-5.4550  -4.5668  0.0000
-5.4550  -4.5060  0.0000
-5.4550  -4.4452  0.0000
-5.4550  -4.3844  0.0000
-5.4550  -4.3236  0.0000
-5.4550  -4.2628  0.0000
-5.4550  -4.2020  0.0000
-5.4550  -4.1412  0.0000
-5.4550  -4.0804  0.0000
-5.4550  -4.0196  0.0000
-5.4550  -3.9588  0.0000
-5.4550  -3.8980  0.0000
-5.4550  -3.8372  0.0000
-5.4550  -3.7764  0.0000
-5.4550  -3.7156  0.0000
-5.4550  -3.6548  0.0000
-5.4550  -3.5940  0.0000
-5.4550  -3.5332  0.0000
-5.4550  -3.4724  0.0000
-5.4550  -3.4116  0.0000
-5.4550  -3.3508  0.0000
-5.4550  -3.2899  0.0000
-5.4550  -3.2291  0.0000
-5.4550  -3.1683  0.0000
-5.4550  -3.1075  0.0000
-5.4550  -3.0467  0.0000
-5.4550  -2.9859  0.0000
-5.4550  -2.9251  0.0000
-5.4550  -2.8643  0.0000
-5.4550  -2.8035  0.0000
-5.4550  -2.7427  0.0000
-5.4550  -2.6819  0.0000
-5.4550  -2.6211  0.0000
-5.4550  -2.5603  0.0000
-5.4550  -2.4995  0.0000
-5.4550  -2.4387  0.0000
-5.4550  -2.3779  0.0000
-5.4550  -2.3171  0.0000
-5.4550  -2.2563  0.0000
-5.4550  -2.1955  0.0000
-5.4550  -2.1347  0.0000
-5.4550  -2.0739  -0.0000
-5.4550  -2.0131  0.0000
-5.4550  -1.9523  0.0000
-5.4550  -1.8915  0.0000
-5.4550  -1.8307  0.0000
-5.4550  -1.7698  0.0000
-5.4550  -1.7090  0.0000
-5.4550  -1.6482  -0.0000
-5.4550  -1.5874  0.0000
-5.4550  -1.5266  0.0000
-5.4550  -1.4658  -0.0000
-5.4550  -1.4050  0.0000
-5.4550  -1.3442  -0.0000
-5.4550  -1.2834  0.0000
-5.4550  -1.2226  0.0000
-5.4550  -1.1618  0.0000
-5.4550  -1.1010  0.0000
-5.4550  -1.0402  -0.0000
-5.4550  -0.9794  0.0000
-5.4550  -0.9186  0.0000
-5.4550  -0.8578  0.0000
-5.4550  -0.7970  -0.0000
-5.4550  -0.7362  0.0000
-5.4550  -0.6754  -0.0000
-5.4550  -0.6146  -0.0000
-5.4550  -0.5538  0.0000
-5.4550  -0.4930  0.0000
-5.4550  -0.4322  -0.0000
-5.4550  -0.3714  0.0000
-5.4550  -0.3106  -0.0000
-5.4550  -0.2497  0.0000
-5.4550  -0.1889  -0.0000
-5.4550  -0.1281  0.0000
-5.4550  -0.0673  -0.0000
-5.4550  -0.0065  0.0000
-5.4550  0.0543  0.0000
-5.4550  0.1151  -0.0000
-5.4550  0.1759  -0.0000
-5.4550  0.2367  -0.0000
-5.4550  0.2975  -0.0000
-5.4550  0.3583  0.0000
-5.4550  0.4191  -0.0000
-5.4550  0.4799  0.0000
-5.4550  0.5407  0.0001
-5.4550  0.6015  0.0000
-5.4550  0.6623  0.0000
-5.4550  0.7231  0.0000
-5.4550  0.7839  0.0000
-5.4550  0.8447  0.0000
-5.4550  0.9055  0.0000
-5.4550  0.9663  0.0000
-5.4550  1.0271  0.0000
-5.4550  1.0879  -0.0000
-5.4550  1.1487  0.0000
-5.4550  1.2095  0.0000
-5.4550  1.2704  0.0000
-5.4550  1.3312  0.0000
-5.4550  1.3920  0.0000
-5.4550  1.4528  -0.0000
-5.4550  1.5136  0.0000
-5.4550  1.5744  0.0000
-5.4550  1.6352  0.0000
-5.4550  1.6960  0.0000
-5.4550  1.7568  0.0000
-5.4550  1.8176  0.0000
-5.4550  1.8784  0.0000
-5.4550  1.9392  0.0000
-5.4550  2.0000  0.0000
-5.3540  -10.1000  0.0000
-5.3540  -10.0392  0.0000
-5.3540  -9.9784  0.0000
-5.3540  -9.9176  0.0000
-5.3540  -9.8568  0.0000
-5.3540  -9.7960  0.0000
-5.3540  -9.7352  0.0000
-5.3540  -9.6744  0.0000
-5.3540  -9.6136  0.0000
-5.3540  -9.5528  0.0000
-5.3540  -9.4920  0.0000
-5.3540  -9.4312  0.0000
-5.3540  -9.3704  0.0000
-5.3540  -9.3095  0.0000
-5.3540  -9.2487  0.0000
-5.3540  -9.1879  0.0000
-5.3540  -9.1271  0.0000
-5.3540  -9.0663  0.0000
-5.3540  -9.0055  0.0000
-5.3540  -8.9447  0.0000
-5.3540  -8.8839  0.0000
-5.3540  -8.8231  0.0000
-5.3540  -8.7623  0.0000
-5.3540  -8.7015  0.0000
-5.3540  -8.6407  0.0000
-5.3540  -8.5799  0.0000
-5.3540  -8.5191  0.0000
-5.3540  -8.4583  0.0000
-5.3540  -8.3975  0.0000
-5.3540  -8.3367  0.0000
-5.3540  -8.2759  0.0000
-5.3540  -8.2151  0.0000
-5.3540  -8.1543  0.0000
-5.3540  -8.0935  0.0000
-5.3540  -8.0327  0.0000
-5.3540  -7.9719  0.0000
-5.3540  -7.9111  0.0000
-5.3540  -7.8503  0.0000
-5.3540  -7.7894  0.0000
-5.3540  -7.7286  0.0000
-5.3540  -7.6678  0.0000
-5.3540  -7.6070  0.0000
-5.3540  -7.5462  0.0000
-5.3540  -7.4854  0.0000
-5.3540  -7.4246  0.0000
-5.3540  -7.3638  0.0000
-5.3540  -7.3030  0.0000
-5.3540  -7.2422  0.0000
-5.3540  -7.1814  0.0000
-5.3540  -7.1206  0.0000
-5.3540  -7.0598  0.0000
-5.3540  -6.9990  0.0000
-5.3540  -6.9382  0.0000
-5.3540  -6.8774  0.0000
-5.3540  -6.8166  0.0000
-5.3540  -6.7558  0.0000
-5.3540  -6.6950  0.0000
-5.3540  -6.6342  0.0000
-5.3540  -6.5734  0.0000
-5.3540  -6.5126  0.0000
-5.3540  -6.4518  0.0000
-5.3540  -6.3910  0.0000
-5.3540  -6.3302  0.0000
-5.3540  -6.2693  0.0000
-5.3540  -6.2085  0.0000
-5.3540  -6.1477  0.0000
-5.3540  -6.0869  0.0000
-5.3540  -6.0261  0.0000
-5.3540  -5.9653  0.0000
-5.3540  -5.9045  0.0000
-5.3540  -5.8437  0.0000
-5.3540  -5.7829  0.0000
-5.3540  -5.7221  0.0000
-5.3540  -5.6613  0.0000
-5.3540  -5.6005  0.0000
-5.3540  -5.5397  0.0000
-5.3540  -5.4789  0.0000
-5.3540  -5.4181  0.0000
-5.3540  -5.3573  0.0000
-5.3540  -5.2965  0.0000
-5.3540  -5.2357  0.0000
-5.3540  -5.1749  0.0000
-5.3540  -5.1141  0.0000
-5.3540  -5.0533  0.0000
-5.3540  -4.9925  0.0000
-5.3540  -4.9317  0.0000
-5.3540  -4.8709  0.0000
-5.3540  -4.8101  0.0000
-5.3540  -4.7492  0.0000
-5.3540  -4.6884  0.0000
-5.3540  -4.6276  0.0000
-5.3540  -4.5668  0.0000
-5.3540  -4.5060  0.0000
-5.3540  -4.4452  0.0000
-5.3540  -4.3844  0.0000
-5.3540  -4.3236  0.0000
-5.3540  -4.2628  0.0000
-5.3540  -4.2020  0.0000
-5.3540  -4.1412  0.0000
-5.3540  -4.0804  0.0000
-5.3540  -4.0196  0.0000
-5.3540  -3.9588  0.0000
-5.3540  -3.8980  0.0000
-5.3540  -3.8372  0.0000
-5.3540  -3.7764  0.0000
-5.3540  -3.7156  0.0000
-5.3540  -3.6548  0.0000
-5.3540  -3.5940  0.0000
-5.3540  -3.5332  0.0000
-5.3540  -3.4724  0.0000
-5.3540  -3.4116  0.0000
-5.3540  -3.3508  0.0000
-5.3540  -3.2899  0.0000
-5.3540  -3.2291  0.0000
-5.3540  -3.1683  0.0000
-5.3540  -3.1075  0.0000
-5.3540  -3.0467  0.0000
-5.3540  -2.9859  0.0000
-5.3540  -2.9251  0.0000
-5.3540  -2.8643  0.0000
-5.3540  -2.8035  0.0000
-5.3540  -2.7427  0.0000
-5.3540  -2.6819  0.0000
-5.3540  -2.6211  0.0000
-5.3540  -2.5603  0.0000
-5.3540  -2.4995  -0.0000
-5.3540  -2.4387  0.0004
-5.3540  -2.3779  -0.0000
-5.3540  -2.3171  -0.0000
-5.3540  -2.2563  0.0000
-5.3540  -2.1955  0.0000
-5.3540  -2.1347  0.0000
-5.3540  -2.0739  0.0000
-5.3540  -2.0131  0.0000
-5.3540  -1.9523  0.0000
-5.3540  -1.8915  0.0000
-5.3540  -1.8307  0.0000
-5.3540  -1.7698  -0.0000
-5.3540  -1.7090  0.0000
-5.3540  -1.6482  0.0000
-5.3540  -1.5874  0.0001
-5.3540  -1.5266  0.0000
-5.3540  -1.4658  -0.0000
-5.3540  -1.4050  -0.0000
-5.3540  -1.3442  -0.0000
-5.3540  -1.2834  0.0000
-5.3540  -1.2226  0.0000
-5.3540  -1.1618  -0.0000
-5.3540  -1.1010  -0.0000
-5.3540  -1.0402  0.0000
-5.3540  -0.9794  0.0001
-5.3540  -0.9186  0.0000
-5.3540  -0.8578  -0.0000
-5.3540  -0.7970  0.0000
-5.3540  -0.7362  -0.0000
-5.3540  -0.6754  0.0000
-5.3540  -0.6146  0.0000
-5.3540  -0.5538  0.0000
-5.3540  -0.4930  0.0000
-5.3540  -0.4322  0.0000
-5.3540  -0.3714  0.0000
-5.3540  -0.3106  -0.0000
-5.3540  -0.2497  -0.0000
-5.3540  -0.1889  0.0000
-5.3540  -0.1281  0.0000
-5.3540  -0.0673  0.0000
-5.3540  -0.0065  0.0000
-5.3540  0.0543  0.0000
-5.3540  0.1151  -0.0000
-5.3540  0.1759  0.0000
-5.3540  0.2367  0.0000
-5.3540  0.2975  0.0000
-5.3540  0.3583  0.0000
-5.3540  0.4191  0.0000
-5.3540  0.4799  -0.0000
-5.3540  0.5407  0.0000
-5.3540  0.6015  0.0000
-5.3540  0.6623  -0.0000
-5.3540  0.7231  -0.0000
-5.3540  0.7839  0.0000
-5.3540  0.8447  0.0000
-5.3540  0.9055  0.0000
-5.3540  0.9663  -0.0000
-5.3540  1.0271  0.0000
-5.3540  1.0879  -0.0000
-5.3540  1.1487  0.0000
-5.3540  1.2095  0.0000
-5.3540  1.2704  0.0000
-5.3540  1.3312  0.0000
-5.3540  1.3920  0.0000
-5.3540  1.4528  0.0000
-5.3540  1.5136  -0.0000
-5.3540  1.5744  -0.0000
-5.3540  1.6352  0.0000
-5.3540  1.6960  0.0000
-5.3540  1.7568  0.0000
-5.3540  1.8176  -0.0000
-5.3540  1.8784  0.0000
-5.3540  1.9392  -0.0000
-5.3540  2.0000  0.0000
-5.2530  -10.1000  0.0000
-5.2530  -10.0392  0.0000
-5.2530  -9.9784  0.0000
-5.2530  -9.9176  0.0000
-5.2530  -9.8568  0.0000
-5.2530  -9.7960  0.0000
-5.2530  -9.7352  0.0000
-5.2530  -9.6744  0.0000
-5.2530  -9.6136  0.0000
-5.2530  -9.5528  0.0000
-5.2530  -9.4920  0.0000
-5.2530  -9.4312  0.0000
-5.2530  -9.3704  0.0000
-5.2530  -9.3095  0.0000
-5.2530  -9.2487  0.0000
-5.2530  -9.1879  0.0000
-5.2530  -9.1271  0.0000
-5.2530  -9.0663  0.0000
-5.2530  -9.0055  0.0000
-5.2530  -8.9447  0.0000
-5.2530  -8.8839  0.0000
-5.2530  -8.8231  0.0000
-5.2530  -8.7623  0.0000
-5.2530  -8.7015  0.0000
-5.2530  -8.6407  0.0000
-5.2530  -8.5799  0.0000
-5.2530  -8.5191  0.0000
-5.2530  -8.4583  0.0000
-5.2530  -8.3975  0.0000
-5.2530  -8.3367  0.0000
-5.2530  -8.2759  0.0000
-5.2530  -8.2151  0.0000
-5.2530  -8.1543  0.0000
-5.2530  -8.0935  0.0000
-5.2530  -8.0327  0.0000
-5.2530  -7.9719  0.0000
-5.2530  -7.9111  0.0000
-5.2530  -7.8503  0.0000
-5.2530  -7.7894  0.0000
-5.2530  -7.7286  0.0000
-5.2530  -7.6678  0.0000
-5.2530  -7.6070  0.0000
-5.2530  -7.5462  0.0000
-5.2530  -7.4854  0.0000
-5.2530  -7.4246  0.0000
-5.2530  -7.3638  0.0000
-5.2530  -7.3030  0.0000
-5.2530  -7.2422  0.0000
-5.2530  -7.1814  0.0000
-5.2530  -7.1206  0.0000
-5.2530  -7.0598  0.0000
-5.2530  -6.9990  0.0000
-5.2530  -6.9382  0.0000
-5.2530  -6.8774  0.0000
-5.2530  -6.8166  0.0000
-5.2530  -6.7558  0.0000
-5.2530  -6.6950  0.0000
-5.2530  -6.6342  0.0000
-5.2530  -6.5734  0.0000
-5.2530  -6.5126  0.0000
-5.2530  -6.4518  0.0000
-5.2530  -6.3910  0.0000
-5.2530  -6.3302  0.0000
-5.2530  -6.2693  0.0000
-5.2530  -6.2085  0.0000
-5.2530  -6.1477  0.0000
-5.2530  -6.0869  0.0000
-5.2530  -6.0261  0.0000
-5.2530  -5.9653  0.0000
-5.2530  -5.9045  0.0000
-5.2530  -5.8437  0.0000
-5.2530  -5.7829  0.0000
-5.2530  -5.7221  0.0000
-5.2530  -5.6613  0.0000
-5.2530  -5.6005  0.0000
-5.2530  -5.5397  0.0000
-5.2530  -5.4789  0.0000
-5.2530  -5.4181  0.0000
-5.2530  -5.3573  0.0000
-5.2530  -5.2965  0.0000
-5.2530  -5.2357  0.0000
-5.2530  -5.1749  0.0000
-5.2530  -5.1141  0.0000
-5.2530  -5.0533  0.0000
-5.2530  -4.9925  0.0000
-5.2530  -4.9317  0.0000
-5.2530  -4.8709  0.0000
-5.2530  -4.8101  0.0000
-5.2530  -4.7492  0.0000
-5.2530  -4.6884  0.0000
-5.2530  -4.6276  0.0000
-5.2530  -4.5668  0.0000
-5.2530  -4.5060  0.0000
-5.2530  -4.4452  0.0000
-5.2530  -4.3844  0.0000
-5.2530  -4.3236  0.0000
-5.2530  -4.2628  0.0000
-5.2530  -4.2020  0.0000
-5.2530  -4.1412  0.0000
-5.2530  -4.0804  0.0000
-5.2530  -4.0196  0.0000
-5.2530  -3.9588  0.0000
-5.2530  -3.8980  0.0000
-5.2530  -3.8372  0.0000
-5.2530  -3.7764  0.0000
-5.2530  -3.7156  0.0000
-5.2530  -3.6548  0.0000
-5.2530  -3.5940  0.0000
-5.2530  -3.5332  0.0000
-5.2530  -3.4724  0.0000
-5.2530  -3.4116  0.0000
-5.2530  -3.3508  0.0000
-5.2530  -3.2899  0.0000
-5.2530  -3.2291  0.0000
-5.2530  -3.1683  0.0000
-5.2530  -3.1075  0.0000
-5.2530  -3.0467  0.0000
-5.2530  -2.9859  0.0000
-5.2530  -2.9251  0.0000
-5.2530  -2.8643  0.0000
-5.2530  -2.8035  0.0000
-5.2530  -2.7427  0.0000
-5.2530  -2.6819  0.0000
-5.2530  -2.6211  0.0000
-5.2530  -2.5603  -0.0000
-5.2530  -2.4995  0.0000
-5.2530  -2.4387  0.0000
-5.2530  -2.3779  -0.0000
-5.2530  -2.3171  0.0000
-5.2530  -2.2563  -0.0000
-5.2530  -2.1955  0.0000
-5.2530  -2.1347  0.0000
-5.2530  -2.0739  0.0000
-5.2530  -2.0131  -0.0000
-5.2530  -1.9523  0.0000
-5.2530  -1.8915  0.0000
-5.2530  -1.8307  0.0000
-5.2530  -1.7698  -0.0000
-5.2530  -1.7090  0.0001
-5.2530  -1.6482  0.0000
-5.2530  -1.5874  -0.0000
-5.2530  -1.5266  -0.0000
-5.2530  -1.4658  0.0000
-5.2530  -1.4050  0.0000
-5.2530  -1.3442  0.0000
-5.2530  -1.2834  0.0000
-5.2530  -1.2226  0.0000
-5.2530  -1.1618  0.0000
-5.2530  -1.1010  0.0000
-5.2530  -1.0402  0.0000
-5.2530  -0.9794  0.0000
-5.2530  -0.9186  -0.0000
-5.2530  -0.8578  0.0000
-5.2530  -0.7970  -0.0000
-5.2530  -0.7362  0.0000
-5.2530  -0.6754  0.0000
-5.2530  -0.6146  0.0000
-5.2530  -0.5538  0.0000
-5.2530  -0.4930  0.0000
-5.2530  -0.4322  0.0000
-5.2530  -0.3714  0.0000
-5.2530  -0.3106  -0.0000
-5.2530  -0.2497  -0.0000
-5.2530  -0.1889  0.0000
-5.2530  -0.1281  0.0000
-5.2530  -0.0673  -0.0000
-5.2530  -0.0065  -0.0000
-5.2530  0.0543  0.0000
-5.2530  0.1151  -0.0000
-5.2530  0.1759  0.0000
-5.2530  0.2367  0.0000
-5.2530  0.2975  0.0000
-5.2530  0.3583  0.0000
-5.2530  0.4191  0.0000
-5.2530  0.4799  -0.0000
-5.2530  0.5407  0.0000
-5.2530  0.6015  0.0000
-5.2530  0.6623  -0.0000
-5.2530  0.7231  0.0000
-5.2530  0.7839  -0.0000
-5.2530  0.8447  0.0000
-5.2530  0.9055  0.0000
-5.2530  0.9663  0.0000
-5.2530  1.0271  -0.0000
-5.2530  1.0879  -0.0000
-5.2530  1.1487  -0.0000
-5.2530  1.2095  -0.0000
-5.2530  1.2704  0.0000
-5.2530  1.3312  0.0000
-5.2530  1.3920  0.0000
-5.2530  1.4528  -0.0000
-5.2530  1.5136  0.0000
-5.2530  1.5744  -0.0000
-5.2530  1.6352  0.0000
-5.2530  1.6960  -0.0000
-5.2530  1.7568  0.0000
-5.2530  1.8176  0.0000
-5.2530  1.8784  0.0000
-5.2530  1.9392  0.0000
-5.2530  2.0000  0.0000
-5.1520  -10.1000  0.0000
-5.1520  -10.0392  0.0000
-5.1520  -9.9784  0.0000
-5.1520  -9.9176  0.0000
-5.1520  -9.8568  0.0000
-5.1520  -9.7960  0.0000
-5.1520  -9.7352  0.0000
-5.1520  -9.6744  0.0000
-5.1520  -9.6136  0.0000
-5.1520  -9.5528  0.0000
-5.1520  -9.4920  0.0000
-5.1520  -9.4312  0.0000
-5.1520  -9.3704  0.0000
-5.1520  -9.3095  0.0000
-5.1520  -9.2487  0.0000
-5.1520  -9.1879  0.0000
-5.1520  -9.1271  0.0000
-5.1520  -9.0663  0.0000
-5.1520  -9.0055  0.0000
-5.1520  -8.9447  0.0000
-5.1520  -8.8839  0.0000
-5.1520  -8.8231  0.0000
-5.1520  -8.7623  0.0000
-5.1520  -8.7015  0.0000
-5.1520  -8.6407  0.0000
-5.1520  -8.5799  0.0000
-5.1520  -8.5191  0.0000
-5.1520  -8.4583  0.0000
-5.1520  -8.3975  0.0000
-5.1520  -8.3367  0.0000
-5.1520  -8.2759  0.0000
-5.1520  -8.2151  0.0000
-5.1520  -8.1543  0.0000
-5.1520  -8.0935  0.0000
-5.1520  -8.0327  0.0000
-5.1520  -7.9719  0.0000
-5.1520  -7.9111  0.0000
-5.1520  -7.8503  0.0000
-5.1520  -7.7894  0.0000
-5.1520  -7.7286  0.0000
-5.1520  -7.6678  0.0000
-5.1520  -7.6070  0.0000
-5.1520  -7.5462  0.0000
-5.1520  -7.4854  0.0000
-5.1520  -7.4246  0.0000
-5.1520  -7.3638  0.0000
-5.1520  -7.3030  0.0000
-5.1520  -7.2422  0.0000
-5.1520  -7.1814  0.0000
-5.1520  -7.1206  0.0000
-5.1520  -7.0598  0.0000
-5.1520  -6.9990  0.0000
-5.1520  -6.9382  0.0000
-5.1520  -6.8774  0.0000
-5.1520  -6.8166  0.0000
-5.1520  -6.7558  0.0000
-5.1520  -6.6950  0.0000
-5.1520  -6.6342  0.0000
-5.1520  -6.5734  0.0000
-5.1520  -6.5126  0.0000
-5.1520  -6.4518  0.0000
-5.1520  -6.3910  0.0000
-5.1520  -6.3302  0.0000
-5.1520  -6.2693  0.0000
-5.1520  -6.2085  0.0000
-5.1520  -6.1477  0.0000
-5.1520  -6.0869  0.0000
-5.1520  -6.0261  0.0000
-5.1520  -5.9653  0.0000
-5.1520  -5.9045  0.0000
-5.1520  -5.8437  0.0000
-5.1520  -5.7829  0.0000
-5.1520  -5.7221  0.0000
-5.1520  -5.6613  0.0000
-5.1520  -5.6005  0.0000
-5.1520  -5.5397  0.0000
-5.1520  -5.4789  0.0000
-5.1520  -5.4181  0.0000
-5.1520  -5.3573  0.0000
-5.1520  -5.2965  0.0000
-5.1520  -5.2357  0.0000
-5.1520  -5.1749  0.0000
-5.1520  -5.1141  0.0000
-5.1520  -5.0533  0.0000
-5.1520  -4.9925  0.0000
-5.1520  -4.9317  0.0000
-5.1520  -4.8709  0.0000
-5.1520  -4.8101  0.0000
-5.1520  -4.7492  0.0000
-5.1520  -4.6884  0.0000
-5.1520  -4.6276  0.0000
-5.1520  -4.5668  0.0000
-5.1520  -4.5060  0.0000
-5.1520  -4.4452  0.0000
-5.1520  -4.3844  0.0000
-5.1520  -4.3236  0.0000
-5.1520  -4.2628  0.0000
-5.1520  -4.2020  0.0000
-5.1520  -4.1412  0.0000
-5.1520  -4.0804  0.0000
-5.1520  -4.0196  0.0000
-5.1520  -3.9588  0.0000
-5.1520  -3.8980  0.0000
-5.1520  -3.8372  0.0000
-5.1520  -3.7764  0.0000
-5.1520  -3.7156  0.0000
-5.1520  -3.6548  0.0000
-5.1520  -3.5940  0.0000
-5.1520  -3.5332  0.0000
-5.1520  -3.4724  0.0000
-5.1520  -3.4116  0.0000
-5.1520  -3.3508  0.0000
-5.1520  -3.2899  0.0000
-5.1520  -3.2291  0.0000
-5.1520  -3.1683  0.0000
-5.1520  -3.1075  0.0000
-5.1520  -3.0467  0.0000
-5.1520  -2.9859  0.0000
-5.1520  -2.9251  0.0000
-5.1520  -2.8643  0.0000
-5.1520  -2.8035  0.0000
-5.1520  -2.7427  0.0000
-5.1520  -2.6819  0.0000
-5.1520  -2.6211  0.0000
-5.1520  -2.5603  -0.0000
-5.1520  -2.4995  0.0011
-5.1520  -2.4387  -0.0000
-5.1520  -2.3779  0.0000
-5.1520  -2.3171  0.0000
-5.1520  -2.2563  0.0000
-5.1520  -2.1955  0.0000
-5.1520  -2.1347  0.0000
-5.1520  -2.0739  0.0000
-5.1520  -2.0131  0.0000
-5.1520  -1.9523  0.0000
-5.1520  -1.8915  0.0000
-5.1520  -1.8307  0.0000
-5.1520  -1.7698  0.0000
-5.1520  -1.7090  0.0000
-5.1520  -1.6482  0.0000
-5.1520  -1.5874  0.0000
-5.1520  -1.5266  0.0000
-5.1520  -1.4658  0.0000
-5.1520  -1.4050  -0.0000
-5.1520  -1.3442  0.0000
-5.1520  -1.2834  0.0000
-5.1520  -1.2226  -0.0000
-5.1520  -1.1618  0.0000
-5.1520  -1.1010  0.0000
-5.1520  -1.0402  0.0000
-5.1520  -0.9794  0.0000
-5.1520  -0.9186  -0.0000
-5.1520  -0.8578  0.0000
-5.1520  -0.7970  0.0000
-5.1520  -0.7362  0.0000
-5.1520  -0.6754  0.0000
-5.1520  -0.6146  -0.0000
-5.1520  -0.5538  0.0000
-5.1520  -0.4930  0.0000
-5.1520  -0.4322  0.0000
-5.1520  -0.3714  0.0000
-5.1520  -0.3106  0.0000
-5.1520  -0.2497  0.0000
-5.1520  -0.1889  0.0000
-5.1520  -0.1281  -0.0000
-5.1520  -0.0673  -0.0000
-5.1520  -0.0065  -0.0000
-5.1520  0.0543  0.0000
-5.1520  0.1151  0.0000
-5.1520  0.1759  0.0000
-5.1520  0.2367  0.0000
-5.1520  0.2975  0.0000
-5.1520  0.3583  0.0000
-5.1520  0.4191  -0.0000
-5.1520  0.4799  0.0000
-5.1520  0.5407  0.0000
-5.1520  0.6015  0.0001
-5.1520  0.6623  0.0000
-5.1520  0.7231  0.0000
-5.1520  0.7839  0.0000
-5.1520  0.8447  0.0000
-5.1520  0.9055  0.0000
-5.1520  0.9663  0.0000
-5.1520  1.0271  -0.0000
-5.1520  1.0879  0.0000
-5.1520  1.1487  -0.0000
-5.1520  1.2095  -0.0000
-5.1520  1.2704  0.0000
-5.1520  1.3312  -0.0000
-5.1520  1.3920  -0.0000
-5.1520  1.4528  0.0000
-5.1520  1.5136  0.0000
-5.1520  1.5744  0.0000
-5.1520  1.6352  0.0000
-5.1520  1.6960  0.0001
-5.1520  1.7568  0.0000
-5.1520  1.8176  0.0000
-5.1520  1.8784  -0.0000
-5.1520  1.9392  -0.0000
-5.1520  2.0000  0.0001
-5.0510  -10.1000  0.0000
-5.0510  -10.0392  0.0000
-5.0510  -9.9784  0.0000
-5.0510  -9.9176  0.0000
-5.0510  -9.8568  0.0000
-5.0510  -9.7960  0.0000
-5.0510  -9.7352  0.0000
-5.0510  -9.6744  0.0000
-5.0510  -9.6136  0.0000
-5.0510  -9.5528  0.0000
-5.0510  -9.4920  0.0000
-5.0510  -9.4312  0.0000
-5.0510  -9.3704  0.0000
-5.0510  -9.3095  0.0000
-5.0510  -9.2487  0.0000
-5.0510  -9.1879  0.0000
-5.0510  -9.1271  0.0000
-5.0510  -9.0663  0.0000
-5.0510  -9.0055  0.0000
-5.0510  -8.9447  0.0000
-5.0510  -8.8839  0.0000
-5.0510  -8.8231  0.0000
-5.0510  -8.7623  0.0000
-5.0510  -8.7015  0.0000
-5.0510  -8.6407  0.0000
